AgvOpHours,AGVVersion,AxleLoadFront,AxleLoadRear,BatIsEveryBatteryFullyCharged,BatMinTemperature,BatStateOfChargePercentage,BatStateOfChargePercentageTemperature,Batt1BatteryID,Batt1CumulatedAhInDischarge,Batt2CumulatedAhInDischarge,Batt3CumulatedAhInDischarge,Batt4CumulatedAhInDischarge,Batt5CumulatedAhInDischarge,Batt6CumulatedAhInDischarge,Batt7CumulatedAhInDischarge,Batt8CumulatedAhInDischarge,Batt9CumulatedAhInDischarge,DrivingDistanceBackward,DrivingDistanceForward,DrivingOpHours,HighPressOpHours,LiftStateFront,LiftStateRear,PLCHydraulicCoolingOn,PLCVersion,TemperatureCabinetL1,TemperatureCabinetL2,TemperatureCabinetL3,TemperatureCabinetL4,TimeBeingAllocated,target
12129,None,0,0,None,33,80,80,AB_001_1,172917,176308,174363,174122,172346,98626,174815,173763,121527,20551,20344,4858,6359,0,0,0,None,24,24,24,21,24990,Management System - Direct Stop
11796,None,22000,1000,None,37,71,71,AB_009_1,221501,207506,2434253,216529,218114,213358,216704,219073,218323,12840,12455,4306,5623,0,0,0,None,23,24,23,22,10995,Management System - Direct Stop
12038,None,0,0,None,37,88,88,AB_085_1,195904,198038,194562,199425,195549,191920,194146,199739,195348,1310,1203,4883,6238,0,0,0,None,24,23,21,21,916,Management System - Direct Stop
11339,None,0,1000,None,34,80,80,AB_005_1,209562,210409,211398,210173,208674,206778,208138,211721,209519,18594,18355,4612,6004,0,0,1,None,24,30,29,23,18327,Management System - Direct Stop
12244,None,0,0,None,42,62,62,AB_023_1,209751,209957,213003,208622,204965,205476,209512,209669,207344,20594,20196,4858,6360,0,0,0,None,24,30,29,23,25011,Management System - Direct Stop
11122,None,15000,17000,None,39,96,96,AB_042_1,196910,199156,200994,200064,199844,194037,199271,199692,1952703,20394,19773,4447,5809,0,0,1,None,22,27,25,22,24226,Management System - Direct Stop
12034,None,4500,4500,None,38,98,98,AB_102_1,194314,190210,195085,193949,190804,191774,193400,186013,193856,18665,18397,4307,5660,0,0,1,None,24,29,27,22,17672,Management System - Direct Stop
11702,None,0,0,None,36,86,86,AB_024_1,194732,194342,193384,186656,191975,193411,188400,195445,196172,20023,19537,4588,6010,0,0,1,None,23,27,25,23,25044,Management System - Direct Stop
12197,None,6000,5000,None,37,48,48,AB_091_1,207044,207783,211962,211469,212624,208068,209241,210738,210341,3221,3070,4894,6405,0,0,1,None,23,28,29,22,2475,Management System - Direct Stop
11941,None,7000,1000,None,36,86,86,AB_008_1,212342,214206,213846,214354,214788,203285,211862,213219,213135,20551,20309,4778,6251,0,0,0,None,24,29,28,23,24669,Management System - Direct Stop
12194,None,0,0,None,39,73,73,AB_091_1,206922,207659,211835,211342,212496,207943,209115,210612,210215,3216,3066,4893,6404,0,0,0,None,25,29,28,25,2472,Management System - Direct Stop
11637,None,2000,0,None,39,82,82,AB_094_1,207966,209139,211137,210523,210156,208852,210299,211935,208160,1265,1218,4342,5642,0,0,0,None,25,26,24,24,918,Management System - Direct Stop
11637,None,2000,0,None,40,82,82,AB_094_1,207966,209138,211137,210523,210156,208852,210299,211935,208160,1265,1218,4342,5642,1,0,0,None,26,29,27,26,918,Management System - Direct Stop
11637,None,2000,0,None,40,82,82,AB_094_1,207966,209138,211137,210523,210156,208852,210299,211935,208160,1265,1218,4342,5642,1,0,0,None,26,29,27,26,918,Management System - Direct Stop
11637,None,2000,0,None,41,82,82,AB_094_1,207966,209138,211137,210523,210156,208852,210299,211935,208160,1263,1217,4342,5642,1,0,0,None,26,31,28,26,917,Management System - Direct Stop
11115,100180514,0,0,None,42,82,82,AB_040_1,201573,200715,953604,199874,198115,194843,200951,201100,203643,20378,19760,4443,5805,0,0,0,None,23,31,29,27,24213,Management System - Direct Stop
12263,None,23000,10000,None,40,82,82,AB_098_1,189443,189708,190349,33218,188562,183676,191576,190340,189050,17965,17735,4966,6472,0,0,0,None,27,31,29,27,16565,Management System - Direct Stop
12064,None,7000,7000,None,33,67,67,AB_031_1,196699,198158,195532,197371,192552,192214,194608,196820,196621,1651,1555,4857,6366,0,0,0,None,25,30,27,23,1194,Management System - Direct Stop
11720,100180514,6000,6000,None,41,77,77,AB_036_1,203209,203989,202700,203582,197891,201339,199024,202011,202229,17547,17103,4711,6186,0,0,0,None,23,27,28,21,16067,Management System - Direct Stop
12256,None,17000,14000,None,37,77,77,AB_008_1,212125,213987,213627,214135,214568,203073,211646,213002,212917,17949,17721,4963,6468,0,0,0,None,22,29,28,22,16554,Management System - Direct Stop
12112,None,0,0,None,38,72,72,AB_119_1,207618,205084,208000,210744,208031,204112,207689,206999,207756,20525,20310,4852,6350,0,0,0,None,21,22,23,20,24961,Management System - Direct Stop
11889,None,0,0,None,40,89,89,AB_076_1,183275,182454,184999,183709,184106,182322,184393,8130,186643,20017,19805,4742,6212,0,0,1,None,24,30,30,24,25368,Management System - Direct Stop
12189,None,27500,27500,None,43,75,75,AB_037_1,191825,195493,0,191081,192122,191558,158087,193213,191331,18919,18329,4853,6369,0,0,1,None,27,31,29,27,17680,Management System - Direct Stop
12083,None,20000,19000,None,41,67,67,AB_093_1,191790,188057,192835,189293,191669,189656,192094,194369,9363,14999,14705,4843,6326,0,0,0,None,25,31,30,26,12957,Management System - Direct Stop
11709,100180514,0,0,None,47,99,99,AB_065_1,1392317,200495,200494,199491,201456,196758,200414,8613184,200838,17526,17082,4706,6180,0,0,1,None,28,34,34,28,16052,Management System - Direct Stop
11709,100180514,0,0,None,47,99,99,AB_065_1,1392317,200495,200494,199491,201456,196758,200414,8613184,200838,17526,17082,4706,6180,0,0,1,None,28,34,34,28,16052,Management System - Direct Stop
11124,None,0,0,None,39,82,82,AB_117_1,196057,197053,196242,194444,198868,36575,196125,195793,192909,18673,18235,4461,5816,0,0,1,None,27,34,31,28,17726,Management System - Direct Stop
12073,100180514,19000,22000,None,40,96,96,AB_054_1,179634,178412,177130,181525,180898,178517,177817,179515,179119,20588,20100,4796,6319,0,0,0,None,26,33,32,28,23761,Management System - Direct Stop
8836,None,7000,6000,None,37,64,64,AB_100_1,215185,216913,213794,216392,215172,212329,214694,216600,2329054,1213,1157,3691,4793,0,0,0,None,26,32,32,28,875,Management System - Direct Stop
12071,100180514,2000,2000,None,32,66,66,AB_049_1,212720,213239,213288,212521,211580,208388,213715,213166,212709,20583,20097,4796,6317,0,0,0,None,26,30,29,25,23758,Management System - Direct Stop
11677,None,10000,4000,None,39,87,87,AB_107_1,210573,209883,213365,211080,212596,208434,208855,210359,210921,19971,19491,4577,5995,0,0,0,None,25,30,28,27,25009,Management System - Direct Stop
11614,None,4000,4000,None,40,77,77,AB_013_1,202270,201929,193960,201450,198370,184743,201524,201264,202871,1220,1180,4332,5629,0,0,0,None,25,30,29,25,887,Management System - Direct Stop
12250,100180514,0,0,None,40,95,95,AB_103_1,213621,214471,212809,213485,212854,214135,214579,213923,214640,2300,2109,4845,6386,0,0,0,None,25,31,32,25,1735,Management System - Direct Stop
12129,100180514,0,0,None,42,98,98,AB_071_1,199419,198852,201359,200717,199880,201159,200255,2042646,200494,3244,3114,4857,6367,0,0,1,None,26,28,29,25,2592,Management System - Direct Stop
12047,None,23000,2000,None,40,70,70,AB_010_1,192444,191182,192554,195368,189125,183513,47055,189990,193948,1619,1524,4850,6356,0,0,0,None,24,31,30,25,1173,Management System - Direct Stop
12132,None,6000,6000,None,38,61,61,AB_082_1,201234,194827,200414,198911,201537,199080,197618,200847,48318,18989,18578,4849,6341,0,0,0,None,27,28,27,27,17972,Management System - Direct Stop
11046,None,5000,5000,None,34,56,56,AB_070_1,214642,213373,216173,214609,214393,214146,216466,216407,216673,19734,19105,4503,5840,0,0,1,None,24,30,31,25,24516,Management System - Direct Stop
12250,100180514,0,0,None,40,96,96,AB_103_1,213618,214468,212806,213481,212851,214131,214575,213919,214637,2300,2109,4845,6386,0,0,1,None,24,31,33,24,1735,Management System - Direct Stop
12250,100180514,0,0,None,40,96,96,AB_103_1,213618,214468,212806,213481,212851,214131,214575,213919,214637,2300,2109,4845,6386,0,0,1,None,24,31,33,24,1735,Management System - Direct Stop
11800,None,14000,13000,None,40,93,93,AB_059_1,210077,209073,208207,211465,210544,209392,209694,208281,210497,20032,19516,4580,6000,0,0,0,None,24,30,28,25,25827,Management System - Direct Stop
11785,None,0,0,None,39,77,77,AB_057_1,202146,202499,204679,201920,195385,202454,825121,202274,201841,1157,1117,4074,5301,0,0,1,None,25,30,29,25,865,Management System - Direct Stop
11614,None,8000,2000,None,41,80,80,AB_013_1,202259,201919,193950,201439,198360,184733,201513,201253,202860,1219,1178,4332,5629,0,0,0,None,23,30,27,24,886,Management System - Direct Stop
11990,None,0,0,None,32,52,52,AB_091_1,206524,207257,211425,210932,212083,207541,208710,210205,209808,4481,4225,4855,6340,0,0,0,None,24,30,28,24,3520,Management System - Direct Stop
12170,100180514,0,0,None,35,45,45,AB_071_1,0,182724,182096,180295,180465,45740,2631560,182032,181440,3161,3022,4882,6390,0,0,1,None,24,29,30,24,2437,Management System - Direct Stop
11799,None,27000,30000,None,40,96,96,AB_059_1,210060,209057,208191,211448,210528,209376,209677,208265,210480,20031,19515,4580,6000,0,0,1,None,24,30,29,24,25826,Management System - Direct Stop
11798,100180514,0,0,None,41,82,82,AB_101_1,203441,387956,205048,207084,197192,204658,203949,205051,416537,20642,20268,4754,6232,0,0,0,None,22,27,28,20,24631,Management System - Direct Stop
11798,100180514,0,0,None,41,82,82,AB_101_1,203434,387950,205041,207078,197190,204652,203942,205044,416531,20642,20268,4754,6232,0,0,1,None,22,28,28,20,24631,Management System - Direct Stop
11909,None,0,0,None,38,51,51,AB_089_1,175177,177363,177076,176251,176287,175888,174129,1295181,175057,19720,19451,4722,6209,0,0,1,None,22,26,28,21,21354,Management System - Direct Stop
11878,None,19000,11000,None,34,55,55,AB_055_1,213646,216324,215957,211839,212817,210993,214083,213776,960682,19995,19783,4737,6205,1,1,0,None,22,23,20,20,25351,Management System - Direct Stop
11878,None,19000,11000,None,35,56,56,AB_055_1,213643,216321,215954,211836,212814,210991,214080,213773,960679,19995,19783,4737,6205,255,255,0,None,23,22,20,20,25351,Management System - Direct Stop
11987,None,5000,5000,None,36,77,77,AB_091_1,206397,207129,211295,210802,211952,207413,208581,210075,209678,4481,4227,4853,6338,0,0,0,None,22,25,23,20,3518,Management System - Direct Stop
11985,None,0,0,None,37,90,90,AB_091_1,206327,207059,211224,210730,211880,207342,208510,210004,209607,4477,4223,4852,6337,0,0,0,None,21,28,27,21,3515,Management System - Direct Stop
11040,None,0,0,None,35,54,54,AB_004_1,163412,161563,162267,20622,162745,162823,162286,162871,164003,19718,19094,4500,5837,0,0,1,None,23,26,28,20,24504,Management System - Direct Stop
11590,None,0,0,None,33,42,38,AB_104_1,0,4565251,187923,187864,185437,186139,188414,188936,189451,3410,3283,4115,5392,0,0,1,None,23,22,22,22,2613,Management System - Direct Stop
11694,100180514,0,0,None,36,94,94,AB_086_1,195615,195347,197543,198050,198647,195619,193826,197504,197665,17499,17057,4699,6172,0,0,0,None,23,25,25,19,16030,Management System - Direct Stop
11694,100180514,0,0,None,36,94,94,AB_086_1,195613,195346,197542,198049,198646,195617,193825,197503,197664,17499,17057,4699,6172,0,0,1,None,21,25,25,20,16030,Management System - Direct Stop
12388,100180514,0,0,None,34,41,41,AB_057_1,201994,202348,204525,201769,195235,202302,824968,202122,201688,21136,20849,4090,5324,0,0,1,None,23,27,28,22,26409,Management System - Direct Stop
11997,100180514,0,0,None,34,87,87,AB_117_1,195749,196744,195939,194139,198556,36272,195818,195486,192605,20397,19907,4059,5298,0,0,0,None,23,29,30,22,23815,Management System - Direct Stop
12037,None,14000,14000,None,38,98,98,AB_037_1,191382,195038,0,190646,191678,191115,157643,192768,190889,18651,18386,4788,6244,0,0,0,None,24,28,27,21,17864,Management System - Direct Stop
11898,None,27000,30000,None,32,99,100,AB_078_1,201926,206336,205040,204496,205020,203154,205832,203862,204110,19690,19432,4717,6202,0,0,1,None,24,25,25,21,21341,Management System - Direct Stop
12262,None,0,0,None,30,56,56,AB_007_1,199037,197063,199146,199284,197216,194510,197490,198259,196768,18947,18602,4840,6353,0,0,0,None,24,23,24,21,18066,Management System - Direct Stop
12386,None,0,0,None,13,91,75,AB_017_1,181078,188355,189984,189493,189598,187440,189177,186538,188524,21336,20896,4948,6473,0,0,0,None,24,24,27,22,27024,Management System - Direct Stop
12262,None,0,0,None,30,56,56,AB_007_1,199035,197061,199144,199282,197214,194508,197488,198256,196766,18947,18602,4840,6353,0,0,0,None,24,22,23,20,18065,Management System - Direct Stop
12240,100180514,0,0,None,31,48,48,AB_010_1,192192,190933,192303,195112,188876,183264,46807,189742,193695,2280,2090,4840,6379,0,0,1,None,22,27,28,20,1718,Management System - Direct Stop
11770,None,1000,5000,None,32,51,51,AB_005_1,208923,209769,210753,209532,208038,206151,207504,211082,208879,1093,1045,4711,6180,0,0,0,None,23,22,22,21,773,Management System - Direct Stop
11126,None,0,0,None,32,99,99,AB_087_1,203378,202870,203310,202625,205379,201331,201652,203324,201872,19700,19213,4531,5874,0,0,0,None,24,27,26,21,24551,Management System - Direct Stop
12142,None,0,0,None,35,59,59,AB_090_1,217847,218707,220063,220445,219982,214830,220714,221934,217613,20511,20176,4856,6360,0,0,0,None,22,22,20,20,24301,Management System - Direct Stop
12383,100180514,11000,9000,None,38,73,73,AB_057_1,201818,202172,204347,201593,195061,202126,824791,201947,201512,21130,20838,4088,5322,0,0,1,None,21,23,22,21,26402,Management System - Direct Stop
10968,100180514,10000,13000,None,30,41,41,AB_065_1,1391932,200105,200110,199103,201065,196377,200024,8612792,200448,19286,18908,4483,5818,0,0,0,None,21,24,23,20,20138,Management System - Direct Stop
12383,100180514,11000,9000,None,38,73,73,AB_057_1,201818,202172,204347,201593,195061,202126,824791,201947,201512,21130,20838,4088,5322,0,0,1,None,21,23,22,21,26402,Management System - Direct Stop
12114,100180514,0,0,None,32,35,35,AB_119_1,207159,204626,207538,210272,207566,203660,207224,206535,207291,3210,3089,4850,6359,0,0,0,None,23,23,22,20,2570,Management System - Direct Stop
12382,100180514,0,0,None,40,80,80,AB_057_1,201785,202140,204313,201560,195029,202093,824758,201914,201479,21129,20838,4088,5321,0,0,0,None,23,24,25,21,26400,Management System - Direct Stop
12084,None,12000,12000,None,32,62,62,AB_039_1,199718,201104,202411,201549,199024,199437,198724,201618,200655,20460,20054,4896,6385,0,0,0,None,23,25,23,22,24329,Management System - Direct Stop
12028,None,14500,14500,None,35,67,67,AB_042_1,196285,198532,200354,199429,199209,193424,198637,199056,1952066,1577,1488,4841,6345,0,0,0,None,22,26,23,23,1147,Management System - Direct Stop
11122,None,0,0,None,36,64,64,AB_089_1,174772,176950,176675,175848,175881,175482,173730,1294774,174657,19692,19208,4529,5872,0,0,0,None,24,26,22,21,24544,Management System - Direct Stop
12236,100180514,0,0,None,36,83,83,AB_010_1,192015,190758,192127,194933,188702,183090,46635,189568,193517,2272,2084,4838,6377,0,0,0,None,21,25,26,20,1710,Management System - Direct Stop
11267,None,0,0,None,33,81,81,AB_100_1,214742,216467,213355,215948,214730,211891,214253,216154,2328613,19158,18592,3658,4769,0,0,0,None,21,25,22,21,19331,Management System - Direct Stop
12143,100180514,0,0,None,35,71,71,AB_058_1,202635,203102,202673,201969,201767,200722,202105,200708,203875,20691,20125,4826,6333,0,0,0,None,24,25,22,21,25630,Management System - Direct Stop
10967,100180514,0,0,None,32,51,51,AB_065_1,1391885,200058,200064,199056,201018,196330,199977,8612745,200401,19284,18908,4482,5817,0,0,0,None,22,25,24,21,20135,Management System - Direct Stop
11789,100180514,0,0,None,34,85,85,AB_018_1,199320,199706,198355,197455,198332,195716,198863,5679504,199430,20275,19967,4726,6206,0,0,1,None,23,26,24,22,23069,Management System - Direct Stop
10848,None,0,0,None,29,62,61,AB_113_1,202463,204597,205460,205678,205693,204873,203946,204404,274399,17503,16999,4355,5676,0,0,0,None,19,23,23,19,17879,Management System - Direct Stop
11780,100180514,12000,13000,None,38,91,91,AB_101_1,203047,387555,204651,206682,196793,204260,203556,204652,416137,20612,20232,4746,6221,0,0,0,None,21,24,25,19,24606,Management System - Direct Stop
12097,100180514,0,0,None,35,54,54,AB_076_1,182866,182046,184586,183299,183695,181916,183982,7729,186227,20729,20224,4856,6335,0,0,0,None,20,21,21,19,24178,Management System - Direct Stop
11859,None,0,0,None,34,46,46,AB_044_1,950187,205531,205495,204427,205661,204188,204031,203200,202907,19957,19751,4728,6194,0,0,0,None,23,23,22,20,25326,Management System - Direct Stop
11986,100180514,0,0,None,30,39,39,AB_001_1,171963,175350,173402,173165,171396,97683,173850,172806,120566,20374,19886,4054,5292,0,0,0,None,23,24,24,20,23795,Management System - Direct Stop
11100,None,24000,4000,None,37,89,89,AB_104_1,196773,0,200007,191568,196892,196295,198054,158383,195798,18627,18188,4451,5802,0,0,0,None,22,26,24,21,17685,Management System - Direct Stop
12108,None,16000,16000,None,35,54,54,AB_066_1,201158,197532,197047,196443,198384,192614,198787,196580,196459,18938,18532,4838,6327,0,0,0,None,23,24,22,21,17935,Management System - Direct Stop
12228,None,11000,11000,None,41,83,83,AB_050_1,206928,206222,207844,208752,206037,205592,207751,207082,208840,2260,2068,4835,6373,0,0,0,None,21,26,27,20,1698,Management System - Direct Stop
11970,None,12000,11000,None,37,45,45,AB_004_1,163111,161265,161970,20321,162443,162522,161988,162572,163698,1170,1079,4776,6502,0,0,1,None,22,25,26,21,850,Management System - Direct Stop
8809,None,17000,14000,None,29,56,55,AB_084_1,186369,188888,188764,188918,188082,185415,188795,188891,187174,1162,1101,3679,4778,0,0,1,None,22,25,24,22,836,Management System - Direct Stop
12023,None,1000,6000,None,39,57,57,AB_011_1,199089,199119,199261,201344,198537,199034,197782,196398,199522,18624,18360,4782,6236,0,0,1,None,22,27,25,21,17843,Management System - Direct Stop
12108,None,16000,16000,None,35,55,55,AB_066_1,201150,197525,197040,196436,198377,192614,198780,196573,196452,18938,18532,4838,6327,0,0,0,None,23,24,22,21,17935,Management System - Direct Stop
12228,None,11000,11000,None,41,83,83,AB_050_1,206928,206222,207844,208752,206037,205592,207751,207082,208840,2260,2068,4835,6373,0,0,0,None,21,26,27,20,1698,Management System - Direct Stop
11987,100180514,30000,31000,None,35,55,55,AB_051_1,187535,176831,188018,187889,178955,184038,187607,187738,186982,18568,18308,4286,5633,0,0,0,None,22,27,24,21,17598,Management System - Direct Stop
12215,None,0,0,None,34,43,43,AB_034_1,175863,175334,175772,173571,172748,173026,174479,175164,159306,17866,17644,4945,6445,0,0,0,None,24,24,23,21,16498,Management System - Direct Stop
12372,None,0,0,None,38,33,33,AB_090_1,217630,218488,219844,220225,219762,214615,220494,221713,217393,21110,20817,4083,5316,0,0,0,None,24,28,28,23,26385,Management System - Direct Stop
11680,None,0,0,None,17,68,59,AB_017_1,180889,188157,189784,189293,189399,187242,188979,186342,188325,17475,17030,4693,6164,0,0,1,None,23,28,27,23,16006,Management System - Direct Stop
11888,None,0,0,None,17,57,50,None,195576,196570,195768,193968,198381,36098,195644,195312,192434,20393,20100,4746,6212,0,0,0,None,23,22,20,21,24131,Management System - Direct Stop
12189,None,30000,0,None,39,60,60,AB_059_1,209596,208597,207734,210982,210063,208915,209215,207807,210016,20482,20096,4834,6330,0,0,0,None,24,31,29,24,24929,Management System - Direct Stop
12146,100180514,0,0,None,37,49,49,AB_027_1,199471,198710,189150,0,187370,197638,181243,199219,199946,3109,2980,4872,6376,0,0,0,None,25,24,25,26,2398,Management System - Direct Stop
12146,None,0,0,None,37,49,49,AB_027_1,199471,198710,189150,0,187370,197638,181243,199219,199946,3108,2980,4872,6376,0,0,0,None,24,25,26,25,2397,Management System - Direct Stop
12146,None,0,0,None,37,49,49,AB_027_1,199471,198710,189150,0,187370,197638,181243,199219,199946,3108,2980,4872,6376,0,0,0,None,24,25,26,25,2397,Management System - Direct Stop
12101,None,14000,14000,None,26,73,71,AB_075_1,178618,176604,177671,176156,176269,175858,177522,176109,178287,17570,17264,4820,6334,0,0,0,None,25,28,26,24,16113,Management System - Direct Stop
11647,None,0,0,None,36,99,99,AB_014_1,201787,202965,203306,203556,182208,198410,201836,203527,202803,19910,19437,4564,5978,0,0,0,None,22,21,21,21,24965,Management System - Direct Stop
11068,None,0,0,None,41,87,87,AB_083_1,172788,173657,163579,4949162,174055,172182,176027,173984,173015,20292,19673,4424,5779,0,0,0,None,22,30,28,25,24143,Management System - Direct Stop
11886,None,2000,2000,None,35,50,50,AB_009_1,220438,206464,2433218,215497,217066,212345,215667,218019,217280,20434,20200,4753,6218,0,0,0,None,24,20,17,20,24591,Management System - Direct Stop
